conversation_id,hour,created_at,user_message_count,content_preview,level,categories,full_content
3249119,5,2026-05-22 05:53:01.186109,15,"{""cardType"":""order"",""data"":{""userId"":2606962,""orderId"":""S011260428002109062005"",""subPay"":4779,""showTotalAmount"":""₹4,779"",""showStatus"":""Non-Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfai",1,['价格优惠咨询'],"{""cardType"":""order"",""data"":{""userId"":2606962,""orderId"":""S011260428002109062005"",""subPay"":4779,""showTotalAmount"":""₹4,779"",""showStatus"":""Non-Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusNonDelivered3x.png"",""placeTime"":1777315869,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""28 Apr, 2026 00:21:09"",""returnDeadlineTime"":null,""actualNum"":12,""itemList"":[{""skuId"":1129527,""goodsId"":2097742,""count"":1,""title"":""Sheer Tank Top"",""coverImage"":""https://img105.savana.com/goods-pic/95301e432e8449efb2ce9bff39a93169_w90_h120"",""skuValue"":""Burgundy/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/278bc0572a7a4229865521ea6d9b29d0_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]},{""skuId"":923706,""goodsId"":1675972,""count"":1,""title"":""Open Back Halter Top"",""coverImage"":""https://img105.savana.com/goods-pic/18343cbbafb2459d8e4eb323ca557705_w90_h120"",""skuValue"":""Black/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/8ca2f09ab79945679ea56cdbc968e1c1_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]},{""skuId"":1182439,""goodsId"":2213632,""count"":2,""title"":""Twilly"",""coverImage"":""https://img105.savana.com/goods-pic/51c85fc6fba74376a6a570a4986477d3_w90_h120"",""skuValue"":""Multicolor/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/c2bdaed0837c4e1fbc004cb8153b9fea_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1041989,""goodsId"":1936242,""count"":2,""title"":""Scarf"",""coverImage"":""https://img105.savana.com/goods-pic/b4aba75741264f48adac1d74a70b66be_w90_h120"",""skuValue"":""Black-White/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/ec962d8525534c448bc2a7788be917af_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1137730,""goodsId"":2114992,""count"":1,""title"":""Gathered Halter Top"",""coverImage"":""https://img105.savana.com/goods-pic/e8e56c76761f48d581e182e31e7fd5b8_w90_h120"",""skuValue"":""Black/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/81e7d97f938f44448173f64a1685daf6_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]},{""skuId"":1133244,""goodsId"":2105962,""count"":1,""title"":""Ruffle Cami Top"",""coverImage"":""https://img105.savana.com/goods-pic/f31cd2c1d37846e8b31c93c4bc905aa5_w90_h120"",""skuValue"":""Brown/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/bb51c7ecadb64218a87e557184a1b40a_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]},{""skuId"":1080697,""goodsId"":2010052,""count"":1,""title"":""Retro Sunglasses"",""coverImage"":""https://img105.savana.com/goods-pic/6b77e31780af47df9b2688cedca57314_w90_h120"",""skuValue"":""Brown/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/80660c80fa2e4f01b52cc81f7cee0145_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1183336,""goodsId"":2215132,""count"":1,""title"":""Scarf"",""coverImage"":""https://img105.savana.com/goods-pic/733f9551ab654a6e9b0362eb1ad4c491_w90_h120"",""skuValue"":""Yellow-Pink-White/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/c7b08c0b4b8c4260ae56d53461caae4c_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1156364,""goodsId"":2157572,""count"":1,""title"":""Gathered Tube Top"",""coverImage"":""https://img105.savana.com/goods-pic/ba420cb332ba47a2836d3eb37ffcff79_w90_h120"",""skuValue"":""Blue/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6db0cbf4a93b4b65b16b81c27c69b153_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]},{""skuId"":1149723,""goodsId"":2140422,""count"":1,""title"":""Gathered Tube Top"",""coverImage"":""https://img105.savana.com/goods-pic/0a254b5bbc6542c1926943f99f46c4c2_w90_h120"",""skuValue"":""Yellow/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/2e1f5b4825954d2bb5488e1efe8a20ce_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Hi my order is delivered it is not rejected
Hi
Hi
Connect to an agent
Asap
Amount is correct
I want to return some.productw which I received
No order was delivered not rto
No but my order was delivered a week ago and status of order is rto
Parcel was accepted
{""cardType"":""order"",""data"":{""showStatus"":""Non-Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusNonDelivered3x.png"",""orderNo"":""S01126042800210962005"",""orderId"":""S011260428002109062005"",""actualNum"":12,""placeTime"":1777315869,""orderCreatedTime"":""28 Apr, 2026 00:21:09"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":4779,""showTotalAmount"":""₹4,779"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1129527,""goodsId"":2097742,""count"":1,""title"":""Sheer Tank Top"",""coverImage"":""https://img105.savana.com/goods-pic/95301e432e8449efb2ce9bff39a93169_w90_h120"",""skuValue"":""Burgundy/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/278bc0572a7a4229865521ea6d9b29d0_w96_q85""},{""value"":""XS""}]},{""skuId"":923706,""goodsId"":1675972,""count"":1,""title"":""Open Back Halter Top"",""coverImage"":""https://img105.savana.com/goods-pic/18343cbbafb2459d8e4eb323ca557705_w90_h120"",""skuValue"":""Black/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/8ca2f09ab79945679ea56cdbc968e1c1_w96_q85""},{""value"":""XS""}]},{""skuId"":1182439,""goodsId"":2213632,""count"":2,""title"":""Twilly"",""coverImage"":""https://img105.savana.com/goods-pic/51c85fc6fba74376a6a570a4986477d3_w90_h120"",""skuValue"":""Multicolor/One-Size"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/c2bdaed0837c4e1fbc004cb8153b9fea_w96_q85""},{""value"":""One-Size""}]},{""skuId"":1041989,""goodsId"":1936242,""count"":2,""title"":""Scarf"",""coverImage"":""https://img105.savana.com/goods-pic/b4aba75741264f48adac1d74a70b66be_w90_h120"",""skuValue"":""Black-White/One-Size"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/ec962d8525534c448bc2a7788be917af_w96_q85""},{""value"":""One-Size""}]},{""skuId"":1137730,""goodsId"":2114992,""count"":1,""title"":""Gathered Halter Top"",""coverImage"":""https://img105.savana.com/goods-pic/e8e56c76761f48d581e182e31e7fd5b8_w90_h120"",""skuValue"":""Black/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/81e7d97f938f44448173f64a1685daf6_w96_q85""},{""value"":""XS""}]},{""skuId"":1133244,""goodsId"":2105962,""count"":1,""title"":""Ruffle Cami Top"",""coverImage"":""https://img105.savana.com/goods-pic/f31cd2c1d37846e8b31c93c4bc905aa5_w90_h120"",""skuValue"":""Brown/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/bb51c7ecadb64218a87e557184a1b40a_w96_q85""},{""value"":""XS""}]},{""skuId"":1080697,""goodsId"":2010052,""count"":1,""title"":""Retro Sunglasses"",""coverImage"":""https://img105.savana.com/goods-pic/6b77e31780af47df9b2688cedca57314_w90_h120"",""skuValue"":""Brown/One-Size"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/80660c80fa2e4f01b52cc81f7cee0145_w96_q85""},{""value"":""One-Size""}]},{""skuId"":1183336,""goodsId"":2215132,""count"":1,""title"":""Scarf"",""coverImage"":""https://img105.savana.com/goods-pic/733f9551ab654a6e9b0362eb1ad4c491_w90_h120"",""skuValue"":""Yellow-Pink-White/One-Size"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/c7b08c0b4b8c4260ae56d53461caae4c_w96_q85""},{""value"":""One-Size""}]},{""skuId"":1156364,""goodsId"":2157572,""count"":1,""title"":""Gathered Tube Top"",""coverImage"":""https://img105.savana.com/goods-pic/ba420cb332ba47a2836d3eb37ffcff79_w90_h120"",""skuValue"":""Blue/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/6db0cbf4a93b4b65b16b81c27c69b153_w96_q85""},{""value"":""XS""}]},{""skuId"":1149723,""goodsId"":2140422,""count"":1,""title"":""Gathered Tube Top"",""coverImage"":""https://img105.savana.com/goods-pic/0a254b5bbc6542c1926943f99f46c4c2_w90_h120"",""skuValue"":""Yellow/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/2e1f5b4825954d2bb5488e1efe8a20ce_w96_q85""},{""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
I want to return everything here except yellow tube top and black Polka Dot top
I want to return open black halter top, twilly, scarf, ruffle cami top, scarf and gathered tube top(blue color, xs size)
But I can not return this order as the status show rto to file return status has to be shown as delivered"
3245871,5,2026-05-22 05:32:26.872743,7,"According to sale on today I am supposed to get my order for free
So how I am supposed to see if it's free or not
Acc to today's sale I am supposed to get order for free
I checked and it says some par",1,['免费活动'],"According to sale on today I am supposed to get my order for free
So how I am supposed to see if it's free or not
Acc to today's sale I am supposed to get order for free
I checked and it says some particular amount of order
So it's free or not ?
See
So it's not free ?"
3242476,4,2026-05-22 04:46:23.863525,1,Hlo,2,['其他不确定'],Hlo
3243518,5,2026-05-22 05:03:23.174026,3,"Hello, Sir. Could you please tell me how much longer it will take for this order to be delivered?
{""cardType"":""order"",""data"":{""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayf",3,['商品咨询'],"Hello, Sir. Could you please tell me how much longer it will take for this order to be delivered?
{""cardType"":""order"",""data"":{""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusInTransit3x.png"",""orderNo"":""S01126051123183461009"",""orderId"":""S011260511231834061009"",""actualNum"":2,""placeTime"":1778521714,""orderCreatedTime"":""11 May, 2026 23:18:34"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1967,""showTotalAmount"":""₹1,967"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1181303,""goodsId"":2211822,""count"":1,""title"":""Lace-trimmed Bodycon Dress"",""coverImage"":""https://img105.savana.com/goods-pic/4d732227e82046b2a10960da3777a3c0_w90_h120"",""skuValue"":""Pink/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/8901d71a8c3c49a19223a0cc66de4f74_w96_q85""},{""value"":""S""}]},{""skuId"":979078,""goodsId"":1798102,""count"":1,""title"":""Pearl Crossbody Bag"",""coverImage"":""https://img105.savana.com/goods-pic/fd84279c8f554902b1799dbb184e0644_w90_h120"",""skuValue"":""Pink/One-Size"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/7e41e1fda3524434a9b4cb406aa52482_w96_q85""},{""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
This order"
3248312,5,2026-05-22 05:47:40.433607,1,I want to cancel the order,2,['订单取消-原因不明'],I want to cancel the order
3246928,5,2026-05-22 05:38:59.780461,4,"Gey Savana
Why is the app crashingggg
I’m using iphone 13
When i try to check’s product it shows try again
Now its working
But how do i avail my free order 
Could u explain better",1,"['明确提到大促', '免费活动']","Gey Savana
Why is the app crashingggg
I’m using iphone 13
When i try to check’s product it shows try again
Now its working
But how do i avail my free order 
Could u explain better"
3242439,4,2026-05-22 04:45:42.406217,1,Mai  kuch bhi order nhi kr paa rhi hu,3,['问候/寒暄'],Mai  kuch bhi order nhi kr paa rhi hu
3244891,5,2026-05-22 05:21:22.714824,6,"Phone number 9646180217
Please
Check quickly
Please doo fast
Otherwise I will complaint
Kindly let me know when will I receive my parcel....I really need that.",3,['账户问题'],"Phone number 9646180217
Please
Check quickly
Please doo fast
Otherwise I will complaint
Kindly let me know when will I receive my parcel....I really need that."
3242109,4,2026-05-22 04:39:33.236648,4,"{""cardType"":""goods"",""data"":{""goodsId"":2159382,""goodsName"":""Contrast Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/572eb278bf1f4461b0734b00187cea42.webp"",""showOriginalPrice"":""₹690",2,['发送订单卡片-无文字说明'],"{""cardType"":""goods"",""data"":{""goodsId"":2159382,""goodsName"":""Contrast Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/572eb278bf1f4461b0734b00187cea42.webp"",""showOriginalPrice"":""₹690"",""showPromotePrice"":""₹690"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}
Mujhe ye chahiye
This order is not happening
😭😭😭😭😭"
3249544,5,2026-05-22 05:55:53.715594,1,I can't see any cancel option,2,['订单取消-原因不明'],I can't see any cancel option
3243810,5,2026-05-22 05:07:21.969392,27,"{""cardType"":""order"",""data"":{""showStatus"":""Prepared at Dispatch Center"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusPreparedAtDispatch3x.png"",""orderNo"":""S01126052210200142019"",""or",1,['明确提到大促'],"{""cardType"":""order"",""data"":{""showStatus"":""Prepared at Dispatch Center"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusPreparedAtDispatch3x.png"",""orderNo"":""S01126052210200142019"",""orderId"":""S011260522102001042019"",""actualNum"":1,""placeTime"":1779425401,""orderCreatedTime"":""22 May, 2026 10:20:01"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":861,""showTotalAmount"":""₹861"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1140559,""goodsId"":2119852,""count"":1,""title"":""Placket Blouse"",""coverImage"":""https://img105.savana.com/goods-pic/f08bc532d5d74eee945a145463147544_w90_h120"",""skuValue"":""Black-White/M"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/dafa54abd6b3436eb7eb397264e8262b_w96_q85""},{""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
I have ordered this from the savana anniversary sale
My order is confirmed and have even paid for it but still why haven't I received my reward?
Ok
Where can I find the wallet option?
S011260522102001042019
This is my order id I've refreshed savana and still the reward isn't visible in the wallet
Yes I've refreshed and it's still not visible
I've refreshed 3 times and still not visible
I've done it multiple times please check into it
Yes tell me why is my reward not showing
Ok but why is it taking time
I have ordered this from the savana anniversary sale
{""cardType"":""order"",""data"":{""showStatus"":""Prepared at Dispatch Center"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusPreparedAtDispatch3x.png"",""orderNo"":""S01126052210200142019"",""orderId"":""S011260522102001042019"",""actualNum"":1,""placeTime"":1779425401,""orderCreatedTime"":""22 May, 2026 10:20:01"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":861,""showTotalAmount"":""₹861"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1140559,""goodsId"":2119852,""count"":1,""title"":""Placket Blouse"",""coverImage"":""https://img105.savana.com/goods-pic/f08bc532d5d74eee945a145463147544_w90_h120"",""skuValue"":""Black-White/M"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/dafa54abd6b3436eb7eb397264e8262b_w96_q85""},{""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
And still I haven't received any reward for my order even I've paid for it and it's been confirmed also
So I'll receive the exact points as the money I've paid right? As per the rules given there
It was written that I'll receive it in my wallet the exact money I paid
As soon as my order is confirmed
Yes
Yes but I've not gotten my reward yet
I've had placed an order 10:20 am
On 22nd may
Delivered? And not confirmed?
And every customer won't get it?
Also what is the eligibility criteria to get the refund on my wallet?
Ok
No
Thank you"
3246099,5,2026-05-22 05:33:50.750765,3,"{""cardType"":""reverse_order"",""data"":{""reverseId"":""S01326052211020024005"",""orderId"":""S011260522104352024149"",""userId"":239354752806724,""countryCode"":""Savana_IN"",""showStatus"":""Refund Processed"",""reverseIt",1,"['明确提到大促', '价格优惠咨询']","{""cardType"":""reverse_order"",""data"":{""reverseId"":""S01326052211020024005"",""orderId"":""S011260522104352024149"",""userId"":239354752806724,""countryCode"":""Savana_IN"",""showStatus"":""Refund Processed"",""reverseItemList"":[{""skuId"":745704,""goodsId"":1294322,""goodsName"":""Seamless Stretch Sport Gloves"",""skuValue"":""Color:Nude,Size:One-Size"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/f412f8ce403e49b0ad98c295efdd5063_w96_q85"",""value"":""Nude""},{""keyId"":2,""pic"":null,""value"":""One-Size""}],""coverImage"":""https://img105.savana.com/goods-pic/b7063135957148a998fe202b08dd16b6UR_w90_h120"",""count"":1,""showDiscountPrice"":""₹206"",""giftItem"":false},{""skuId"":963895,""goodsId"":1766242,""goodsName"":""Plant Hair Clip"",""skuValue"":""Color:Gold,Size:One-Size"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/d52bd50d6c3741ec95063e6e7f03a1f0_w96_q85"",""value"":""Gold""},{""keyId"":2,""pic"":null,""value"":""One-Size""}],""coverImage"":""https://img105.savana.com/goods-pic/7c66e1ef23884ddfa770aff7902ff1f6_w90_h120"",""count"":1,""showDiscountPrice"":""₹154"",""giftItem"":false},{""skuId"":1006316,""goodsId"":1855052,""goodsName"":""Bow Elastic Waist Pleated Mesh Skirt"",""skuValue"":""Color:Black,Size:One-Size"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/f2d6dcf18ec04019a5158d36c2ea62db_w96_q85"",""value"":""Black""},{""keyId"":2,""pic"":null,""value"":""One-Size""}],""coverImage"":""https://img105.savana.com/goods-pic/d2572c5aa2054ad38414b8fb95daff2b_w90_h120"",""count"":1,""showDiscountPrice"":""₹990"",""giftItem"":false},{""skuId"":1089297,""goodsId"":2024662,""goodsName"":""Butterfly Hairpin"",""skuValue"":""Color:Gold,Size:One-Size"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/40ddb1914d4044d39d145a51eb85aca0_w96_q85"",""value"":""Gold""},{""keyId"":2,""pic"":null,""value"":""One-Size""}],""coverImage"":""https://img105.savana.com/goods-pic/9a474474838d450c964bb38d4e227439_w90_h120"",""count"":1,""showDiscountPrice"":""₹123"",""giftItem"":false},{""skuId"":1091986,""goodsId"":2030622,""goodsName"":""2parts Dual-effect Facial Slimming Bandage"",""skuValue"":""Color:Pink,Size:One-Size"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/803b2144f63246c1ae954fa373505461_w96_q85"",""value"":""Pink""},{""keyId"":2,""pic"":null,""value"":""One-Size""}],""coverImage"":""https://img105.savana.com/goods-pic/ca47c78df19f4c9d9be2945971d68f9d_w90_h120"",""count"":1,""showDiscountPrice"":""₹215"",""giftItem"":false},{""skuId"":1112982,""goodsId"":2066492,""goodsName"":""Cape Co-ord Set"",""skuValue"":""Color:Navy,Size:XL"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/28c369d24e1045d2a965780ebed1b0f8_w96_q85"",""value"":""Navy""},{""keyId"":2,""pic"":null,""value"":""XL""}],""coverImage"":""https://img105.savana.com/goods-pic/af4b34d528db401994c5dcb99ac6b8e3_w90_h120"",""count"":1,""showDiscountPrice"":""₹1,740"",""giftItem"":false},{""skuId"":1128215,""goodsId"":2095542,""goodsName"":""Pocket Pullover Sweatshirt"",""skuValue"":""Color:Grey,Size:XL"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/fbf225608e864e6789664bd9df3db9a8_w96_q85"",""value"":""Grey""},{""keyId"":2,""pic"":null,""value"":""XL""}],""coverImage"":""https://img105.savana.com/goods-pic/c8c8f8addcb24770894420dd44e0a155_w90_h120"",""count"":1,""showDiscountPrice"":""₹1,101"",""giftItem"":false},{""skuId"":1164550,""goodsId"":2006792,""goodsName"":""Contrast Co-ord Set"",""skuValue"":""Color:Grey-White,Size:XL"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/f1f3a61ac90245c88a50eff107f729e2_w96_q85"",""value"":""Grey-White""},{""keyId"":2,""pic"":null,""value"":""XL""}],""coverImage"":""https://img105.savana.com/goods-pic/a3e1c47a0a2b438a8d4cf3bc86499924_w90_h120"",""count"":1,""showDiscountPrice"":""₹1,750"",""giftItem"":false},{""skuId"":1191614,""goodsId"":2229552,""goodsName"":""Embroidered Wide Leg Pants"",""skuValue"":""Color:Light Blue,Size:31(L)"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/73b9337299be4702990dbf6b1d15c363_w96_q85"",""value"":""Light Blue""},{""keyId"":2,""pic"":null,""value"":""31(L)""}],""coverImage"":""https://img105.savana.com/goods-pic/a35b0df0ae4f46f6a8d38ca72e298d6b_w90_h120"",""count"":1,""showDiscountPrice"":""₹1,074"",""giftItem"":false}],""totalActualReturnQty"":9,""applyTime"":1779427920,""applicationTime"":""22 May, 2026 11:02:00"",""refundConfirmDate"":""Fri, 22 May"",""afterSalesType"":1,""afterSalesTypeTxt"":""CANCEL"",""refundMode"":[{""icon"":""https://img.mfrcdn.com/static/up/image/5rfv6w4hqw4k7acwwta5oe4s-wallet.png"",""content"":""Savana Wallet"",""amount"":7353,""amountText"":""₹7,353"",""refundTimeliness"":{""minimum"":0,""maximum"":0},""refundCreditDate"":""Fri, 22 May"",""refundModeDesc"":""Added to Savana Wallet""}],""refundTimeline"":""Credited instantly"",""refundStatus"":""SUCCEEDED"",""totalAmountTxt"":""₹7,353"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View"",""applicationTime"":""Application Time"",""returnMode"":""Refund Mode"",""returnTimeline"":""Refund Timeline"",""total"":""Refund"",""viewMore"":""View\nmore""}}}
I want refund of this in my bank account original source
Why is flash sale not applying to my order"
3242893,4,2026-05-22 04:53:50.966402,3,"whats happening savanaaaaa😭😭😭😭😭😭
Girlll im gonna cryyy😭😭😭😭😭😭
pleaseeee",2,['其他不确定'],"whats happening savanaaaaa😭😭😭😭😭😭
Girlll im gonna cryyy😭😭😭😭😭😭
pleaseeee"
3247790,5,2026-05-22 05:44:31.090904,3,"{""cardType"":""order"",""data"":{""userId"":13997618,""orderId"":""S011260522110244018078"",""subPay"":818,""showTotalAmount"":""₹818"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/ma",1,"['明确提到大促', '价格优惠咨询']","{""cardType"":""order"",""data"":{""userId"":13997618,""orderId"":""S011260522110244018078"",""subPay"":818,""showTotalAmount"":""₹818"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779427964,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:02:44"",""returnDeadlineTime"":null,""actualNum"":4,""itemList"":[{""skuId"":961345,""goodsId"":1759782,""count"":1,""title"":""1pc-Geometric Artificial jewellery - Pendant Necklace"",""coverImage"":""https://img105.savana.com/goods-pic/4989ae09fb4c46dda800e69cb9f8a483_w90_h120"",""skuValue"":""Gold/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/149025074c9544818bdbca1671911310_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1097920,""goodsId"":2043022,""count"":1,""title"":""Rhinestone Artificial Jewellery - Earring Set"",""coverImage"":""https://img105.savana.com/goods-pic/28ab3a8326f3495884844d05850f5db3_w90_h120"",""skuValue"":""Silver/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/72a37629586a48588ed639119797d4b4_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1191531,""goodsId"":2229512,""count"":1,""title"":""Bracelet Set"",""coverImage"":""https://img105.savana.com/goods-pic/cab2a56363fc4522b05963d6a4b88ec1_w90_h120"",""skuValue"":""Multicolor/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/dc11272511c04be68d055e675aac661f_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1124987,""goodsId"":2088192,""count"":1,""title"":""Heart Ring Set"",""coverImage"":""https://img105.savana.com/goods-pic/16227943aeeb4f3f9cc637fddd6c3aa9_w90_h120"",""skuValue"":""Gold/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/062d1bbf3db142688e45279149e623df_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
I want to cancel this order
But there is no option for cancellation"
3245315,5,2026-05-22 05:26:40.780123,1,"{""cardType"":""goods"",""data"":{""goodsId"":2234762,""goodsName"":""Button Lounge Bottoms"",""imageThumb"":""https://img105.savana.com/goods-pic/506bf416a5f446d886a25ccc8ac1fa1e.webp"",""showOriginalPrice"":""₹1,090"",",2,['发送订单卡片-无文字说明'],"{""cardType"":""goods"",""data"":{""goodsId"":2234762,""goodsName"":""Button Lounge Bottoms"",""imageThumb"":""https://img105.savana.com/goods-pic/506bf416a5f446d886a25ccc8ac1fa1e.webp"",""showOriginalPrice"":""₹1,090"",""showPromotePrice"":""₹763"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}"
3247950,5,2026-05-22 05:45:27.887889,1,How to cancel order,2,['订单取消-原因不明'],How to cancel order
